"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue,,,,,,,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1420312117	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213774	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Beach,03cb9700-6cee-11d8-922d-b8a03c50a862,50.616,-102.707,2012-09-09T02:00Z,9,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213774,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312116	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213778	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-15T02:00Z,15,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213778,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312114	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213769	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-15T02:00Z,15,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213769,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312106	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213781	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Beach,03cb9700-6cee-11d8-922d-b8a03c50a862,50.616,-102.727,2012-09-09T02:00Z,9,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213781,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312092	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213753	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Beach,03cb9700-6cee-11d8-922d-b8a03c50a862,50.616,-102.727,2012-09-06T02:00Z,6,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213753,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420312070	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213663	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-24T02:00Z,24,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213663,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420312067	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213782	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.519,-113.386,2012-08-05T02:00Z,5,8,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213782,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312048	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213947	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Beach,03cb9700-6cee-11d8-922d-b8a03c50a862,51.616,-102.863,2013-06-18T02:00Z,18,6,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213947,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312046	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213785	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Grayson,03cb9700-6cee-11d8-922d-b8a03c50a862,50.652,-102.651,2012-09-06T02:00Z,6,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213785,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312041	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213943	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.405,2013-07-22T02:00Z,22,7,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213943,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312022	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213942	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,50.546,-113.438,2013-07-24T02:00Z,24,7,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213942,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420312004	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213941	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Beach,03cb9700-6cee-11d8-922d-b8a03c50a862,50.616,-102.863,2013-06-18T02:00Z,18,6,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213941,"Sheffield"",""",C.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,,
"1420312002	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213945	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.546,-113.438,2013-08-14T02:00Z,14,8,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213945,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311995	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213662	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-24T02:00Z,24,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213662,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
